Country,GHI,DNI,DHI
Togo,41.8,0.0,43.3
Togo,128.3,39.1,116.2
Togo,802.0,508.1,383.9
Togo,679.6,428.9,349.7
Togo,288.9,10.1,272.9
Togo,286.7,433.0,119.7
Togo,299.3,231.3,201.6
Togo,417.5,306.8,263.2
Togo,1022.0,847.9,195.5
Togo,496.5,351.1,242.7
Togo,441.0,348.6,260.1
Togo,430.2,526.1,140.9
Togo,887.0,469.1,411.9
Togo,963.0,713.1,332.9
Togo,532.1,691.4,134.0
Togo,0.1,0.0,0.0
Togo,226.1,8.8,219.5
Togo,305.0,107.2,255.6
Togo,470.6,210.7,326.0
Togo,167.4,47.5,149.7
Togo,1.0,0.0,6.0
Togo,0.6,0.0,0.0
Togo,714.4,322.2,445.1
Togo,11.7,0.0,16.0
Togo,341.5,163.6,251.6
Togo,475.3,688.2,120.1
Togo,161.7,0.0,163.2
Togo,208.5,0.0,207.9
Togo,614.0,169.7,467.3
Togo,36.8,7.2,35.9
Togo,612.5,776.5,135.3
Togo,960.0,697.6,265.1
Togo,427.5,685.6,94.5
Togo,902.0,556.3,319.1
Togo,709.8,706.1,216.5
Togo,85.8,12.7,79.3
Togo,1179.0,713.1,555.5
Togo,223.0,349.4,95.7
Togo,376.6,0.0,380.3
Togo,719.2,557.1,282.9
Togo,676.9,456.3,340.6
Togo,11.0,0.0,10.5
Togo,717.0,824.0,126.0
Togo,150.8,0.0,158.2
Togo,617.3,567.5,243.4
Togo,78.9,62.6,63.9
Togo,86.4,0.0,88.7
Togo,801.0,276.4,566.7
Togo,829.0,552.9,372.1
Togo,798.0,636.4,230.1
Togo,763.6,322.2,426.6
Togo,803.0,761.8,202.4
Togo,637.0,341.8,344.4
Togo,677.6,512.7,283.8
Togo,630.8,54.2,555.1
Togo,555.1,17.1,527.7
Togo,205.1,178.8,136.8
Togo,180.4,24.1,168.0
Togo,336.2,449.2,149.3
Togo,904.0,717.6,279.0
Togo,31.4,4.9,30.4
Togo,151.3,9.7,143.5
Togo,565.4,527.6,248.1
Togo,0.6,0.0,1.5
Togo,732.3,401.7,393.6
Togo,816.0,812.8,163.6
Togo,714.9,474.5,342.6
Togo,932.0,747.3,227.2
Togo,147.5,0.0,149.2
Togo,657.8,782.4,139.3
Togo,795.8,714.3,246.4
Togo,244.6,0.0,249.9
Togo,326.4,3.1,298.7
Togo,6.3,0.0,6.7
Togo,158.8,76.6,131.7
Togo,219.0,170.5,147.8
Togo,206.6,1.2,205.5
Togo,199.3,201.7,127.1
Togo,726.8,666.6,252.7
Togo,500.8,252.3,345.5
Togo,23.3,6.8,25.6
Togo,85.9,3.0,80.2
Togo,377.3,8.1,348.8
Togo,37.4,0.0,33.5
Togo,969.0,534.8,414.4
Togo,81.5,38.9,73.3
Togo,459.6,471.6,209.3
Togo,825.0,716.6,182.3
Togo,74.9,165.9,78.2
Togo,307.2,370.3,144.1
Togo,16.8,8.7,16.6
Togo,287.3,0.0,289.8
Togo,479.2,405.0,247.4
Togo,608.3,525.6,237.6
Togo,580.8,51.4,510.1
Togo,767.3,300.7,462.2
Togo,1035.0,765.3,251.9
Togo,26.1,0.0,25.6
Togo,1012.0,722.3,266.3
Togo,597.2,562.6,188.6
Togo,921.0,431.4,467.9
Togo,90.4,4.1,82.6
Togo,437.1,521.4,177.6
Togo,624.6,65.5,571.5
Togo,840.0,747.9,222.0
Togo,818.0,403.6,477.0
Togo,518.9,24.2,486.9
Togo,57.3,0.0,58.2
Togo,52.9,142.4,37.1
Togo,444.0,410.4,205.1
Togo,165.4,0.0,173.8
Togo,7.4,1.0,8.4
Togo,41.7,0.0,32.8
Togo,10.7,1.4,10.4
Togo,1055.0,760.8,358.3
Togo,640.0,605.8,230.9
Togo,746.8,83.9,644.9
Togo,28.0,0.0,28.7
Togo,0.6,0.0,3.6
Togo,934.0,456.0,473.8
Togo,939.0,894.9,169.4
Togo,649.9,282.4,423.1
Togo,713.6,481.1,306.7
Togo,256.0,82.4,214.4
Togo,471.6,598.6,158.2
Togo,179.8,0.0,182.9
Togo,96.9,0.0,96.7
Togo,492.0,439.3,218.0
Togo,218.9,74.4,186.0
Togo,52.1,47.4,41.9
Togo,291.5,260.8,185.2
Togo,0.3,0.0,0.8
Togo,507.8,517.4,182.3
Togo,886.0,875.7,146.4
Togo,364.8,1.5,353.9
Togo,73.4,0.0,70.2
Togo,718.6,407.5,390.8
Togo,822.0,443.2,418.4
Togo,503.0,285.6,303.0
Togo,439.9,686.1,111.7
Togo,840.0,614.5,287.6
Togo,917.0,747.9,203.7
Togo,0.1,0.0,0.6
Togo,273.4,0.0,283.1
Togo,551.3,562.3,207.6
Togo,203.8,0.0,206.3
Togo,806.0,727.5,243.4
Togo,656.1,766.4,147.6
Togo,63.5,64.8,54.7
Togo,127.6,1.2,121.1
Togo,135.5,0.9,129.4
Togo,1104.0,732.5,352.6
Togo,599.4,119.8,475.2
Togo,53.0,0.0,50.7
Togo,98.5,34.2,84.6
Togo,397.9,80.7,333.9
Togo,360.6,0.0,354.2
Togo,33.2,0.0,34.8
Togo,25.9,0.0,26.3
Togo,2.5,0.0,2.8
Togo,838.0,514.6,359.7
Togo,427.4,552.8,153.6
Togo,40.8,0.0,39.3
Togo,49.6,40.9,46.1
Togo,279.8,372.4,125.7
Togo,812.0,464.8,331.3
Togo,398.4,628.8,112.0
Togo,418.6,223.3,281.7
Togo,50.2,12.5,46.7
Togo,631.3,322.1,391.9
Togo,874.0,389.2,481.2
Togo,637.7,489.1,282.7
Togo,44.6,0.0,37.2
Togo,1068.0,784.4,287.5
Togo,248.1,11.7,238.4
Togo,1000.0,767.1,328.0
Togo,96.4,0.0,100.7
Togo,860.0,886.4,130.0
Togo,885.0,579.9,338.6
Togo,227.9,301.5,120.0
Togo,635.8,784.1,134.7
Togo,18.6,7.0,19.1
Togo,176.8,26.5,158.1
Togo,482.2,456.1,217.9
Togo,2.5,0.0,2.6
Togo,851.0,598.2,327.3
Togo,928.0,761.4,210.3
Togo,966.0,665.0,284.2
Togo,883.0,344.0,541.8
Togo,495.5,408.8,240.8
Togo,906.0,619.4,287.2
Togo,50.8,160.8,33.6
Togo,778.0,768.5,173.4
Togo,264.4,6.2,256.4
Togo,504.9,506.7,183.8
Togo,819.0,737.2,221.0
Togo,832.0,572.1,368.4
Togo,78.0,123.2,53.8
Togo,454.2,353.3,237.3
Togo,562.8,410.3,298.6
Togo,698.9,128.3,535.7
Togo,984.0,573.4,408.5
Togo,870.0,734.2,262.5
Togo,115.8,0.0,121.4
Togo,54.8,0.0,51.8
Togo,272.8,243.8,170.9
Togo,666.5,625.8,228.9
Togo,200.9,406.6,75.2
Togo,26.4,8.2,25.2
Togo,307.5,204.3,206.4
Togo,1006.0,675.6,314.6
Togo,363.6,282.8,231.1
Togo,58.0,0.0,59.5
Togo,28.6,17.6,31.1
Togo,26.5,8.8,26.5
Togo,919.0,711.8,216.8
Togo,44.5,0.0,46.5
Togo,392.6,272.0,220.4
Togo,153.9,0.0,163.5
Togo,756.2,815.4,147.7
Togo,504.4,322.0,305.2
Togo,915.0,438.8,440.2
Togo,735.3,216.0,520.1
Togo,102.3,204.2,61.8
Togo,37.4,0.0,38.1
Togo,77.2,4.2,73.5
Togo,451.2,54.7,377.9
Togo,447.0,31.3,423.1
Togo,145.5,56.3,124.2
Togo,471.0,60.2,400.2
Togo,485.1,7.2,461.7
Togo,855.0,800.3,193.3
Togo,314.3,5.9,296.9
Togo,528.8,315.3,340.9
Togo,356.0,475.2,130.9
Togo,163.3,206.3,110.1
Togo,0.5,0.0,0.0
Togo,37.5,0.0,38.9
Togo,370.0,9.0,334.5
Togo,518.6,636.7,152.6
Togo,891.0,443.8,454.1
Togo,0.3,0.0,1.2
Togo,744.4,588.3,292.3
Togo,1.0,0.0,1.5
Togo,82.4,0.0,82.5
Togo,543.1,668.0,145.1
Togo,247.7,19.9,232.0
Togo,15.5,0.0,16.2
Togo,426.9,2.4,419.8
Togo,759.6,535.2,350.4
Togo,161.4,54.6,136.3
Togo,728.3,460.6,357.5
Togo,906.0,802.7,194.9
Togo,452.6,11.8,432.8
Togo,2.7,0.0,4.6
Togo,846.0,538.9,314.4
Togo,513.5,170.7,334.6
Togo,622.9,614.3,210.0
Togo,720.5,256.9,526.6
Togo,870.0,562.0,332.0
Togo,777.6,442.2,419.8
Togo,1.8,0.0,2.7
Togo,4.8,0.0,6.7
Togo,927.0,583.2,319.8
Togo,6.4,0.0,5.0
Togo,748.8,773.6,183.3
Togo,769.6,483.3,342.8
Togo,878.0,599.7,315.8
Togo,511.6,717.8,120.0
Togo,948.0,612.7,321.0
Togo,905.0,728.9,210.6
Togo,360.3,0.0,349.9
Togo,400.1,294.1,206.8
Togo,331.7,245.2,223.4
Togo,1062.0,473.0,550.5
Togo,504.1,410.3,245.9
Togo,846.0,760.6,218.0
Togo,685.5,57.4,637.4
Togo,10.2,0.0,10.5
Togo,122.8,5.0,116.1
Togo,932.0,768.3,275.7
Togo,865.0,534.4,391.1
Togo,13.9,0.0,13.6
Togo,314.9,47.5,255.7
Togo,363.3,25.0,330.7
Togo,16.4,3.2,14.3
Togo,113.5,116.3,79.2
Togo,60.6,0.0,59.2
Togo,7.6,0.0,7.5
Togo,53.6,0.0,62.9
Togo,875.0,549.7,391.9
Togo,127.3,7.8,114.7
Togo,26.8,0.0,25.5
Togo,134.1,98.7,107.9
Togo,89.7,0.0,90.7
Togo,63.0,27.5,55.6
Togo,35.8,81.2,33.5
Togo,872.0,533.2,363.0
Togo,194.8,179.5,135.4
Togo,850.0,644.4,243.3
Togo,782.7,354.1,471.7
Togo,738.0,462.9,371.1
Togo,919.0,291.9,615.0
Togo,130.5,4.2,122.6
Togo,42.0,0.0,43.0
Togo,149.5,288.8,71.6
Togo,669.8,599.4,265.3
Togo,112.9,0.0,108.8
Togo,480.7,76.0,416.7
Togo,920.0,585.0,320.5
Togo,396.3,5.8,375.8
Togo,174.0,0.0,161.9
Togo,198.1,292.4,110.2
Togo,823.0,781.6,198.4
Togo,731.7,422.5,378.9
Togo,1.7,0.0,1.8
Togo,745.8,252.0,538.8
Togo,498.2,69.9,450.9
Togo,400.9,554.0,131.3
Togo,67.4,4.2,65.6
Togo,43.2,0.0,42.3
Togo,20.3,0.0,21.9
Togo,22.5,0.0,25.2
Togo,64.0,38.6,52.3
Togo,484.9,48.3,431.3
Togo,122.7,71.2,107.4
Togo,777.9,608.1,289.2
Togo,339.5,1.1,333.8
Togo,155.0,391.3,59.1
Togo,868.0,871.4,145.8
Togo,596.3,147.2,486.4
Togo,35.0,86.9,28.8
Togo,394.1,91.1,311.8
Togo,409.9,8.3,406.5
Togo,494.8,582.9,152.4
Togo,5.3,0.0,8.6
Togo,234.1,3.7,222.2
Togo,37.3,39.2,33.7
Togo,826.0,247.9,555.0
Togo,600.4,366.2,365.3
Togo,479.1,377.3,230.2
Togo,101.4,122.8,72.6
Togo,906.0,874.4,151.6
Togo,768.9,647.4,275.0
Togo,388.0,315.3,194.8
Togo,107.4,56.9,95.7
Togo,754.4,489.6,346.8
Togo,731.9,576.3,262.0
Togo,961.0,628.3,305.3
Togo,395.4,0.0,392.3
Togo,635.2,449.2,268.3
Togo,14.4,6.3,14.8
Togo,211.8,124.0,159.2
Togo,117.7,8.1,109.8
Togo,591.6,142.2,489.2
Togo,56.0,19.0,55.0
Togo,837.0,785.3,182.9
Togo,791.3,346.3,487.9
Togo,704.2,438.0,213.9
Togo,723.2,590.6,264.4
Togo,664.9,156.8,470.4
Togo,133.0,0.0,135.9
Togo,215.4,47.1,195.2
Togo,4.0,0.0,5.3
Togo,767.9,516.4,350.9
Togo,313.6,455.7,131.0
Togo,921.0,900.3,149.6
Togo,1024.0,865.4,133.3
Togo,971.0,708.1,258.7
Togo,426.4,455.9,200.0
Togo,657.0,483.2,331.8
Togo,674.2,527.7,258.2
Togo,792.5,617.0,315.1
Togo,838.0,490.0,376.5
Togo,528.4,220.5,350.6
Togo,871.0,748.2,219.5
Togo,798.3,843.0,151.3
Togo,216.0,1.1,219.1
Togo,2.2,0.0,5.9
Togo,342.5,361.9,181.6
Togo,209.5,0.0,206.6
Togo,4.6,0.0,5.6
Togo,13.4,0.0,13.7
Togo,873.0,691.5,349.4
Togo,329.2,474.1,144.1
Togo,828.0,327.1,497.0
Togo,785.6,418.9,331.5
Togo,556.6,333.1,338.6
Togo,73.7,46.1,64.6
Togo,703.3,376.3,356.8
Togo,947.0,383.1,556.6
Togo,647.8,180.0,472.0
Togo,989.0,633.7,344.5
Togo,56.5,0.0,59.4
Togo,217.8,308.8,115.4
Togo,391.8,559.4,114.5
Togo,1011.0,752.2,235.4
Togo,330.4,516.9,114.7
Togo,41.4,18.7,37.9
Togo,0.7,0.0,1.3
Togo,44.2,22.3,42.8
Togo,872.0,484.4,429.3
Togo,354.4,106.5,269.2
Togo,498.7,506.1,288.8
Togo,235.0,120.2,187.4
Togo,357.6,362.8,159.1
Togo,372.0,9.0,352.3
Togo,220.9,4.6,197.0
Togo,310.6,1.7,317.8
Togo,825.0,527.1,342.2
Togo,909.0,858.1,168.9
Togo,724.6,865.2,112.6
Togo,1005.0,481.6,519.8
Togo,28.9,0.0,30.0
Togo,957.0,662.0,277.7
Togo,316.0,464.3,120.6
Togo,857.0,482.9,372.5
Togo,182.4,0.0,190.4
Togo,542.3,246.9,370.9
Togo,874.0,509.9,355.9
Togo,681.8,299.6,388.4
Togo,196.3,110.8,143.1
Togo,260.2,160.1,182.6
Togo,520.1,569.5,143.6
Togo,134.6,288.9,68.2
Togo,103.0,0.0,104.2
Togo,987.0,758.6,325.6
Togo,625.8,429.4,338.8
Togo,646.6,611.5,247.7
Togo,617.4,18.5,577.2
Togo,800.0,635.8,262.8
Togo,898.0,868.0,156.3
Togo,296.3,489.2,102.6
Togo,89.6,52.1,73.0
Togo,145.8,0.0,146.0
Togo,944.0,847.8,125.6
Togo,130.0,23.1,113.5
Togo,722.7,83.4,610.4
Togo,390.0,12.7,353.0
Togo,869.0,759.3,229.3
Togo,49.1,4.1,43.7
Togo,29.3,11.6,27.9
Togo,80.8,0.0,79.4
Togo,503.4,0.0,495.4
Togo,199.5,0.0,192.1
Togo,513.1,37.1,464.7
Togo,205.0,0.4,201.2
Togo,113.2,206.7,69.9
Togo,295.7,145.5,226.4
Togo,889.0,790.1,238.9
Togo,12.9,0.0,13.7
Togo,353.2,0.0,340.0
Togo,269.6,60.0,228.5
Togo,972.0,657.0,356.0
Togo,888.0,964.1,106.7
Togo,159.1,0.0,167.5
Togo,29.8,9.5,29.9
Togo,78.2,0.0,77.1
Togo,216.0,0.0,209.9
Togo,925.0,485.8,495.8
Togo,155.4,0.0,155.2
Togo,330.4,517.3,108.9
Togo,94.5,0.9,91.2
Togo,204.2,422.4,90.1
Togo,16.2,0.0,13.9
Togo,441.7,10.9,412.3
Togo,430.3,674.4,98.2
Togo,521.8,504.0,235.8
Togo,90.3,141.4,64.8
Togo,197.6,155.1,150.8
Togo,565.3,414.3,297.7
Togo,534.6,13.6,512.9
Togo,64.1,0.5,59.1
Togo,23.4,0.0,25.8
Togo,587.2,688.4,145.0
Togo,24.3,2.2,24.7
Togo,286.8,55.0,256.5
Togo,846.0,781.6,207.2
Togo,251.2,0.0,239.4
Togo,9.4,0.0,10.7
Togo,793.0,244.2,530.0
Togo,876.0,779.0,176.8
Togo,142.4,0.5,136.4
Togo,946.0,616.3,302.6
Togo,482.3,10.1,459.4
Togo,235.8,300.5,133.5
Togo,716.2,724.5,182.6
Togo,208.6,0.0,210.3
Togo,134.5,42.0,115.1
Togo,690.3,645.9,223.0
Togo,1.3,0.0,0.9
Togo,881.0,618.5,388.0
Togo,593.0,346.0,328.1
Togo,796.8,265.5,531.9
Togo,261.7,0.0,252.8
Togo,116.0,0.0,111.2
Togo,141.0,91.8,116.1
Togo,454.6,62.1,373.4
Togo,724.4,431.5,300.6
Togo,625.6,143.1,503.0
Togo,590.5,170.5,422.5
Togo,697.2,705.3,198.5
Togo,957.0,696.4,262.1
Togo,647.4,131.1,495.7
Togo,819.0,608.9,321.4
Togo,3.0,0.0,2.2
Togo,382.2,277.6,251.1
Togo,744.8,579.7,301.6
Togo,53.1,22.9,47.9
Togo,198.1,2.2,200.1
Togo,267.4,0.0,275.6
Togo,78.8,0.0,75.4
Togo,513.5,165.0,401.7
Togo,676.6,32.3,627.3
Togo,2.0,0.0,1.8
Togo,314.8,1.1,327.4
Togo,920.0,557.0,444.4
Togo,785.0,590.5,315.2
Togo,165.6,225.4,91.7
Togo,724.9,348.0,450.1
Togo,358.8,111.0,286.8
Togo,830.0,756.6,178.8
Togo,744.3,57.4,672.2
Togo,297.0,48.9,267.3
Togo,595.5,110.7,483.2
Togo,666.1,660.0,165.4
Togo,590.0,21.4,556.1
Togo,36.4,49.2,34.2
Togo,907.0,344.2,555.6
Togo,71.3,10.5,64.9
Togo,875.0,567.8,368.1
Togo,969.0,795.9,280.7
Togo,115.1,0.0,117.4
Togo,357.9,68.1,304.1
Togo,161.4,19.3,156.8
Togo,156.5,316.2,76.0
Togo,951.0,802.8,179.9
Togo,83.1,106.6,60.1
Togo,824.0,455.0,433.6
Togo,263.1,0.0,261.6
Togo,409.2,2.8,395.9
Togo,754.3,543.1,336.2
Togo,446.2,359.9,244.9
Togo,766.4,741.9,163.5
Togo,676.8,275.2,415.3
Togo,257.5,322.0,144.9
Togo,347.9,278.4,205.2
Togo,586.0,555.1,191.8
Togo,293.1,124.7,225.9
Togo,784.0,608.0,296.7
Togo,722.4,585.2,284.2
Togo,69.5,0.0,63.9
Togo,1128.0,528.2,578.1
Togo,1000.0,643.2,348.6
Togo,879.0,808.5,207.2
Togo,95.2,0.0,94.0
Togo,339.8,0.0,333.6
Togo,771.1,545.5,327.5
Togo,368.2,3.7,353.3
Togo,185.5,344.8,86.3
Togo,45.3,0.0,43.9
Togo,794.8,755.4,186.8
Togo,490.0,7.0,462.9
Togo,56.0,0.0,52.8
Togo,456.5,93.8,383.2
Togo,1.7,0.0,5.8
Togo,880.0,912.9,124.9
Togo,25.4,0.0,25.0
Togo,326.3,241.4,214.0
Togo,83.7,330.7,43.8
Togo,488.7,434.3,223.2
Togo,121.9,114.8,96.4
Togo,693.8,72.4,603.4
Togo,974.0,559.8,442.2
Togo,100.6,63.4,86.5
Togo,62.7,0.0,61.6
Togo,864.0,462.4,447.7
Togo,6.1,0.0,7.8
Togo,19.3,0.0,20.9
Togo,521.9,460.3,248.0
Togo,120.0,55.0,107.8
Togo,905.0,801.8,194.5
Togo,891.0,796.4,189.4
Togo,202.0,245.5,126.1
Togo,104.6,34.7,109.2
Togo,106.9,355.1,48.0
Togo,100.3,119.1,71.0
Togo,603.8,530.7,243.7
Togo,335.7,4.7,340.8
Togo,263.0,31.3,249.6
Togo,762.2,431.7,386.4
Togo,45.2,65.3,29.8
Togo,551.6,715.0,146.1
Togo,203.5,2.6,183.8
Togo,170.4,0.0,171.8
Togo,629.1,554.4,218.5
Togo,746.6,841.2,147.9
Togo,144.2,0.0,150.4
Togo,499.3,824.5,87.9
Togo,528.0,371.5,293.1
Togo,371.1,406.4,167.5
Togo,719.3,595.4,240.3
Togo,507.3,100.3,394.5
Togo,262.9,407.0,112.0
Togo,650.6,142.4,515.5
Togo,635.2,134.1,503.0
Togo,74.8,0.0,76.6
Togo,78.0,0.0,79.0
Togo,621.4,158.0,496.7
Togo,413.7,607.2,128.1
Togo,684.5,267.6,425.0
Togo,65.4,0.0,65.4
Togo,1097.0,767.6,318.1
Togo,871.0,663.1,271.6
Togo,620.0,705.0,132.7
Togo,824.0,596.5,341.6
Togo,71.1,1.6,69.1
Togo,351.8,1.2,346.3
Togo,86.1,8.8,79.2
Togo,479.8,488.0,242.8
Togo,748.6,354.8,422.6
Togo,304.7,382.7,113.6
Togo,361.5,418.8,148.4
Togo,922.0,434.8,463.1
Togo,811.0,666.6,208.3
Togo,907.0,789.8,223.6
Togo,816.0,481.7,406.5
Togo,689.8,453.6,355.7
Togo,792.3,606.1,259.0
Togo,886.0,618.2,292.5
Togo,422.3,610.7,133.7
Togo,797.2,325.3,452.5
Togo,879.0,666.2,242.1
Togo,501.0,708.7,127.8
Togo,193.6,72.3,158.2
Togo,491.5,292.9,322.4
Togo,842.0,471.4,445.8
Togo,872.0,481.8,393.9
Togo,310.8,19.7,288.6
Togo,35.0,93.2,28.9
Togo,86.3,0.0,83.7
Togo,217.1,0.0,219.8
Togo,241.1,0.0,231.7
Togo,621.6,380.2,350.7
Togo,125.3,0.0,126.6
Togo,513.4,362.4,272.8
Togo,507.3,400.1,271.1
Togo,824.0,683.1,258.8
Togo,0.2,0.0,0.5
Togo,599.3,456.6,262.0
Togo,683.7,504.9,307.3
Togo,590.7,368.6,326.5
Togo,838.0,688.7,283.9
Togo,176.3,0.0,178.6
Togo,0.9,0.0,1.8
Togo,40.1,1.0,37.2
Togo,3.2,0.0,3.2
Togo,3.4,0.0,2.6
Togo,99.8,96.1,82.4
Togo,70.5,26.5,65.2
Togo,82.1,55.1,67.8
Togo,97.3,8.5,93.0
Togo,716.3,675.0,201.1
Togo,227.6,40.1,207.2
Togo,864.0,893.5,137.0
Togo,715.9,614.0,189.7
Togo,457.6,114.3,380.9
Togo,157.7,0.0,161.1
Togo,131.7,2.1,133.5
Togo,544.3,122.3,459.3
Togo,827.0,338.1,510.0
Togo,317.8,152.7,247.8
Togo,52.5,57.1,43.6
Togo,239.7,382.3,114.2
Togo,400.1,196.0,250.2
Togo,935.0,589.6,323.0
Togo,10.7,0.0,10.4
Togo,576.8,274.6,348.1
Togo,246.8,6.7,223.5
Togo,204.2,0.4,206.2
Togo,761.4,571.2,311.4
Togo,349.0,291.5,195.8
Togo,411.3,445.1,160.3
Togo,643.2,170.8,501.3
Togo,850.0,666.7,272.3
Togo,45.5,1.6,49.6
Togo,561.8,38.7,497.1
Togo,537.6,356.4,212.4
Togo,346.7,110.4,280.4
Togo,1118.0,750.8,360.9
Togo,399.0,2.5,392.2
Togo,61.1,0.7,57.4
Togo,787.0,544.6,358.4
Togo,144.3,1.1,147.8
Togo,96.8,92.5,72.9
Togo,521.8,829.6,90.3
Togo,174.6,108.5,141.3
Togo,887.0,542.4,400.0
Togo,2.6,0.0,5.8
Togo,493.2,9.1,466.5
Togo,25.2,30.8,25.5
Togo,380.6,15.5,356.7
Togo,530.0,133.7,434.9
Togo,119.3,323.5,55.8
Togo,287.5,2.0,288.2
Togo,647.4,544.3,260.7
Togo,316.2,8.9,283.6
Togo,586.2,755.8,125.1
Togo,168.9,0.0,167.8
Togo,516.9,66.7,460.9
Togo,846.0,796.3,181.2
Togo,55.9,30.2,52.8
Togo,106.5,299.6,49.9
Togo,238.6,0.0,238.1
Togo,341.7,0.0,356.4
Togo,702.6,304.6,460.0
Togo,232.3,63.5,206.0
Togo,554.7,504.6,238.9
Togo,401.6,0.0,395.7
Togo,979.0,501.4,505.2
Togo,29.8,0.0,32.0
Togo,528.3,681.2,135.0
Togo,716.2,72.8,632.0
Togo,607.5,293.8,348.5
Togo,186.8,0.0,186.7
Togo,54.2,47.8,46.0
Togo,6.7,0.0,6.9
Togo,143.6,2.6,134.8
Togo,4.4,0.0,5.3
Togo,1.0,0.0,1.0
Togo,285.1,3.5,265.5
Togo,4.2,0.0,4.7
Togo,196.0,0.0,195.0
Togo,842.0,800.8,184.3
Togo,957.0,337.8,579.0
Togo,870.0,420.0,445.8
Togo,908.0,759.1,339.9
Togo,414.3,508.4,146.8
Togo,544.0,464.5,274.4
Togo,265.9,0.0,261.7
Togo,342.3,4.8,306.5
Togo,4.5,0.0,6.3
Togo,388.6,264.3,246.5
Togo,209.9,0.3,201.9
Togo,171.5,221.6,103.1
Togo,283.6,462.0,100.6
Togo,848.0,811.7,177.6
Togo,964.0,659.9,311.1
Togo,3.1,0.0,2.5
Togo,481.5,51.9,451.0
Togo,482.6,523.7,192.0
Togo,726.2,487.9,283.6
Togo,10.9,0.0,11.7
Togo,775.2,568.0,309.8
Togo,197.1,15.9,180.0
Togo,56.6,10.9,55.7
Togo,45.8,0.0,45.1
Togo,247.5,252.0,133.9
Togo,601.4,187.6,407.0
Togo,272.3,134.5,212.6
Togo,254.4,206.9,185.0
Togo,692.8,133.3,543.1
Togo,208.8,189.3,132.9
Togo,208.7,308.0,138.7
Togo,718.4,246.2,460.7
Togo,474.3,0.0,466.8
Togo,547.3,143.8,432.7
Togo,219.5,162.7,150.9
Togo,104.8,24.3,100.0
Togo,8.9,5.7,9.3
Togo,158.5,75.3,137.7
Togo,354.9,325.4,186.9
Togo,930.0,405.6,536.4
Togo,738.0,327.1,437.4
Togo,1016.0,735.0,354.4
Togo,741.7,858.9,124.3
Togo,737.9,484.4,340.9
Togo,182.1,248.8,105.9
Togo,344.9,449.6,136.0
Togo,615.0,219.4,427.7
Togo,803.0,287.1,529.9
Togo,68.1,7.1,65.3
Togo,341.2,530.8,121.2
Togo,665.9,896.4,100.9
Togo,133.1,0.4,135.7
Togo,253.5,64.1,222.2
Togo,756.3,445.1,366.9
Togo,93.7,0.0,101.5
Togo,789.5,678.2,224.9
Togo,657.0,815.6,143.9
Togo,80.9,0.0,78.9
Togo,1000.0,626.2,355.9
Togo,6.0,0.0,7.3
Togo,809.0,678.0,238.3
Togo,118.7,224.5,74.3
Togo,620.8,65.1,547.3
Togo,140.6,174.4,94.9
Togo,466.3,438.6,222.5
Togo,553.2,34.2,506.8
Togo,820.0,366.8,450.3
Togo,2.4,0.0,3.1
Togo,918.0,429.8,470.4
Togo,500.2,245.9,345.0
Togo,260.1,384.1,107.2
Togo,251.6,32.7,224.8
Togo,822.0,613.3,327.4
Togo,32.2,0.0,31.2
Togo,41.7,0.0,40.3
Togo,716.9,242.2,487.6
Togo,335.8,8.4,327.1
Togo,44.5,0.0,48.5
Togo,598.0,688.9,154.1
Togo,863.0,848.7,157.6
Togo,360.9,0.0,360.7
Togo,469.8,10.0,424.6
Togo,28.0,6.7,28.7
Togo,116.5,36.1,106.2
Togo,811.0,844.0,162.3
Togo,921.0,899.9,165.9
Togo,182.4,286.0,103.9
Togo,658.3,370.5,383.3
Togo,1.5,0.0,1.5
Togo,784.2,742.1,225.4
Togo,75.6,0.0,77.9
Togo,766.1,830.8,150.0
Togo,41.5,1.4,40.0
Togo,556.1,370.3,303.8
Togo,833.0,331.5,513.6
Togo,78.3,0.0,76.7
Togo,727.5,363.8,411.1
Togo,76.7,181.4,48.6
Togo,189.5,0.0,187.0
Togo,198.9,126.5,158.8
Togo,13.4,0.0,13.6
Togo,636.7,687.0,188.3
Togo,719.1,621.1,255.0
Togo,503.7,495.9,195.8
Togo,332.8,6.2,314.4
Togo,474.4,271.1,306.1
Togo,840.0,638.4,247.1
Togo,15.6,0.0,16.6
Togo,586.2,662.6,188.8
Togo,732.6,813.5,149.4
Togo,68.3,82.0,48.4
Togo,872.0,606.9,321.8
Togo,668.9,128.0,508.6
Togo,797.0,829.7,156.6
Togo,824.0,540.6,391.7
Togo,21.4,7.4,19.8
Togo,273.5,229.0,171.7
Togo,411.2,288.2,233.9
Togo,840.0,818.3,179.9
Togo,583.8,51.8,546.6
Togo,798.7,238.9,590.5
Togo,126.9,167.0,90.9
Togo,879.0,572.5,368.0
Togo,834.0,375.7,451.9
Togo,460.3,234.4,252.3
Togo,5.8,0.0,5.4
Togo,586.8,371.8,332.0
Togo,259.3,161.6,190.7
Togo,852.0,460.1,413.5
Togo,477.0,400.2,225.5
Togo,963.0,656.3,305.5
Togo,674.6,588.9,265.2
Togo,905.0,587.9,431.4
Togo,400.0,67.0,360.3
Togo,48.0,0.0,45.1
Togo,41.6,0.0,40.7
Togo,409.3,23.5,383.2
Togo,38.1,16.1,36.2
Togo,549.2,216.5,388.0
